B-MISC,B-ORG,5,The discount price format store BILO is to complement Ahold 's full service supermarket TOPS , recently launched in Asia .,,,,,,,,,,
B-MISC,B-ORG,14,The discount price format store BILO is to complement Ahold 's full service supermarket TOPS , recently launched in Asia .,,,,,,,,,,
B-ORG,B-PER,9," In the coming five to ten years , Ahold plans to open many more stores of both formats , making TOPS and BILO household names in the region ,  Ahold said in a statement .",,,,,,,,,,,
B-MISC,B-ORG,21," In the coming five to ten years , Ahold plans to open many more stores of both formats , making TOPS and BILO household names in the region ,  Ahold said in a statement .",,,,,,,,,,,
B-MISC,B-ORG,23," In the coming five to ten years , Ahold plans to open many more stores of both formats , making TOPS and BILO household names in the region ,  Ahold said in a statement .",,,,,,,,,,,
B-ORG,B-PER,31," In the coming five to ten years , Ahold plans to open many more stores of both formats , making TOPS and BILO household names in the region ,  Ahold said in a statement .",,,,,,,,,,,
O,B-MISC,5,ALPINE SKIING-WOMEN 'S WORLD CUP SUPER G WINNER PROFILE .,,,,,,,,,,,
O,B-MISC,5,ALPINE SKIING-WOMEN 'S WORLD CUP SUPER G RESULTS .,,,,,,,,,,,
B-MISC,O,1,ALPINE SKIING-GLADISHIVA WINS WORLD CUP SUPER G .,,,,,,,,,,,
O,B-PER,5,ALPINE SKIING-GLADISHIVA WINS WORLD CUP SUPER G .,,,,,,,,,,,
O,B-MISC,10,Svetlana Gladishiva of Russia won the women 's World Cup Super G race on Saturday .,,,,,,,,,,,
O,I-MISC,11,Svetlana Gladishiva of Russia won the women 's World Cup Super G race on Saturday .,,,,,,,,,,,
B-MISC,B-ORG,5,GOLF - THIRD ROUND OF JCPENNEY CLASSIC WASHED OUT .,,,,,,,,,,,
B-LOC,B-ORG,0,TARPON SPRINGS , Florida 1996-12-07,,,,,,,,,,
B-ORG,B-MISC,15,The final round of the special event , which pairs players from the PGA and LPGA Tours , will be played in the alternate shot format on Sunday .,,,,,,,,,
O,I-MISC,16,The final round of the special event , which pairs players from the PGA and LPGA Tours , will be played in the alternate shot format on Sunday .,,,,,,,,,
B-LOC,B-MISC,4,The tandem of reigning U.S. Amateur champions Kelli Kuehne and Tiger Woods were another shot back at 12-under 130 .,,,,,,,,,,,
O,I-MISC,5,The tandem of reigning U.S. Amateur champions Kelli Kuehne and Tiger Woods were another shot back at 12-under 130 .,,,,,,,,,,,
B-MISC,O,8,Other facts : As a qualifier for the 1993 World Cup finals through Europa Cup results , 16-year-old Goetschl won the slalom to become history 's youngest World Cup victor .,,,,,,,,,,
I-MISC,B-MISC,9,Other facts : As a qualifier for the 1993 World Cup finals through Europa Cup results , 16-year-old Goetschl won the slalom to become history 's youngest World Cup victor .,,,,,,,,,,
O,B-ORG,0,Downhill Standings,,,,,,,,,,,
O,I-LOC,1,Downhill Standings,,,,,,,,,,,
O,I-PER,3,9. Ingeborg Helen Markein ( Norway ) 58,,,,,,,,,,,
B-LOC,B-PER,1,10= Florence Masnada ( France ) 51,,,,,,,,,,,
B-PER,I-PER,2,10= Florence Masnada ( France ) 51,,,,,,,,,,,
B-PER,B-LOC,1,13= Picabo Street ( U.S. ) 50,,,,,,,,,,,
I-PER,I-LOC,2,13= Picabo Street ( U.S. ) 50,,,,,,,,,,,
B-LOC,B-PER,1,11. Florence Masnada ( France ) 133,,,,,,,,,,,
B-PER,I-PER,2,11. Florence Masnada ( France ) 133,,,,,,,,,,,
O,B-LOC,4,14. Alexandra Meissnitzer ( Austria)118,,,,,,,,,,,
I-MISC,O,1,Nation 's Cup standings :,,,,,,,,,,,
O,B-ORG,4,27. Sybille Brauner ( Germay ) 1:51.04,,,,,,,,,,,
B-MISC,O,1,NORDIC SKIING-WORLD CUP BIATHLON RESULTS .,,,,,,,,,,,
O,I-MISC,2,World Cup standings,,,,,,,,,,,
B-LOC,B-ORG,4,2. Svetlana Paramygina ( Belorus ) 23:58.6 ( 0 ),,,,,,,,,,,
O,I-MISC,2,World Cup standings,,,,,,,,,,,
B-MISC,O,0,BOBSLEIGH-SHIMER PILOTS USA III TO SURPRISE WIN .,,,,,,,,,,,
I-ORG,O,3,BOBSLEIGH-SHIMER PILOTS USA III TO SURPRISE WIN .,,,,,,,,,,,
B-ORG,B-LOC,0,Canada I , represented by Pierre Lueders and breakman Dave MacEachern , completed the third World cup event of the winter a further one-hundredth of a second behind the Italians .,,,,,,,,,
I-ORG,I-MISC,1,Canada I , represented by Pierre Lueders and breakman Dave MacEachern , completed the third World cup event of the winter a further one-hundredth of a second behind the Italians .,,,,,,,,,
B-ORG,B-MISC,8,They have 104 points , 15 ahead of USA I 's Jim Herberich and breakman Garrett Hines who managed only 10th place on Saturday .,,,,,,,,,,
I-ORG,I-MISC,9,They have 104 points , 15 ahead of USA I 's Jim Herberich and breakman Garrett Hines who managed only 10th place on Saturday .,,,,,,,,,,
B-MISC,O,0,SKIING-CHINESE MAKE PROMISING FREESTYLE SKIING DEBUT .,,,,,,,,,,,
B-MISC,O,0,BOBSLEIGH-WORLD CUP TWO-MAN RESULTS .,,,,,,,,,,,
B-ORG,B-LOC,1,1. United States III ( Brian Shimer , Randy Jones ) one,,,,,,,,,,
I-ORG,I-LOC,2,1. United States III ( Brian Shimer , Randy Jones ) one,,,,,,,,,,
B-ORG,B-LOC,1,2. Italy I ( Guenther Huber , Antonio Tartaglia ) 1:45.93,,,,,,,,,,
I-ORG,O,2,2. Italy I ( Guenther Huber , Antonio Tartaglia ) 1:45.93,,,,,,,,,,
B-ORG,B-LOC,1,3. Canada I ( Pierre Lueders , Dave MacEachern ) 1:45.94,,,,,,,,,,
I-ORG,O,2,3. Canada I ( Pierre Lueders , Dave MacEachern ) 1:45.94,,,,,,,,,,
B-ORG,B-MISC,1,4. German I ( Sepp Dostthaler , Thomas Lebsa ) 1:45.95,,,,,,,,,,
I-ORG,O,2,4. German I ( Sepp Dostthaler , Thomas Lebsa ) 1:45.95,,,,,,,,,,
B-ORG,B-LOC,1,5. Switzerland I ( Reto Goetschi , Guido Acklin ) 1:45.98,,,,,,,,,,
I-ORG,O,2,5. Switzerland I ( Reto Goetschi , Guido Acklin ) 1:45.98,,,,,,,,,,
B-ORG,B-LOC,1,6. Germany III ( Dirk Wiese , Jakobs Marco ) 1:46.02,,,,,,,,,,
B-ORG,B-LOC,1,7. Czech Republic I ( Jiri Dzmura , Pavel Polomsky ),,,,,,,,,,
I-ORG,I-LOC,2,7. Czech Republic I ( Jiri Dzmura , Pavel Polomsky ),,,,,,,,,,
I-ORG,O,3,7. Czech Republic I ( Jiri Dzmura , Pavel Polomsky ),,,,,,,,,,
B-ORG,B-LOC,1,8. Austria I ( Hubert Schoesser , Erwin Arnold ) 1:46.13,,,,,,,,,,
I-ORG,B-ORG,2,8. Austria I ( Hubert Schoesser , Erwin Arnold ) 1:46.13,,,,,,,,,,
B-ORG,B-LOC,1,9. Britain I ( Sean Olsson , Dean Ward ) 1:46.26 ( 52.97/,,,,,,,,,,
I-ORG,B-ORG,2,9. Britain I ( Sean Olsson , Dean Ward ) 1:46.26 ( 52.97/,,,,,,,,,,
B-ORG,B-LOC,0,United States I ( Jim Herberich , Garrett,,,,,,,,,,
I-ORG,I-LOC,1,United States I ( Jim Herberich , Garrett,,,,,,,,,,
I-ORG,O,2,United States I ( Jim Herberich , Garrett,,,,,,,,,,
B-ORG,B-LOC,9,Hines ) 1:46.34 ( 53.14 / 53.20 ) and Austria III,,,,,,,,,,,
I-ORG,I-LOC,10,Hines ) 1:46.34 ( 53.14 / 53.20 ) and Austria III,,,,,,,,,,,
B-LOC,B-ORG,5,His father Clarence Woolmer represented United Province , now renamed Uttar Pradesh , in India 's Ranji Trophy national championship and captained the state during 1949 .,,,,,,,,,
B-MISC,B-LOC,15,Woolmer said the hospital where he was born is close to the stadium where the India-South Africa test will be played .,,,,,,,,,,,
I-MISC,I-LOC,16,Woolmer said the hospital where he was born is close to the stadium where the India-South Africa test will be played .,,,,,,,,,,,
B-MISC,O,1,FREESTYLE SKIING-WORLD CUP AERIALS RESULTS .,,,,,,,,,,,
O,B-ORG,0,SKI JUMPING-LEADING WORLD CUP RESULTS / STANDINGS .,,,,,,,,,,,
I-MISC,O,4,SOCCER - LEADING SCOTTISH PREMIER DIVISION SCORERS .,,,,,,,,,,,
I-MISC,O,5,SOCCER - LEADING SCOTTISH PREMIER DIVISION SCORERS .,,,,,,,,,,,
I-MISC,O,1,Scottish premier division after Saturday 's matches :,,,,,,,,,,,
B-ORG,B-PER,0,Villa ) , Les Ferdinand ( Newcastle ) , Efan Ekoku ( Wimbledon ) ,,,,,,,,,
B-LOC,B-ORG,12,Villa ) , Les Ferdinand ( Newcastle ) , Efan Ekoku ( Wimbledon ) ,,,,,,,,,
B-LOC,B-ORG,5,7 - Robbie Earle ( Wimbledon ) , Les Ferdinand ( Newcastle ),,,,,,,,,,
B-LOC,B-ORG,5,6 - Marcus Gayle ( Wimbledon ) , Gary Speed ( Everton ) , Chris,,,,,,,,,
O,B-MISC,3,RUGBY UNION - BRITISH RESULTS .,,,,,,,,,,,
O,B-PER,18,Dunfermline 2 ( Millar 43 , 46 penalty ) Aberdeen 3 ( Miller 10 , Rowson 55 , Windass 78 ) .,,,,,,,,
B-PER,O,4,RUGBY UNION - RETIRING CAMPESE WEIGHS UP OPTIONS .,,,,,,,,,,,
O,B-MISC,14,"I 've also got a contract to play for New South Wales in the Super 12 next year . """,,,,,,,,,,,
O,I-MISC,15,"I 've also got a contract to play for New South Wales in the Super 12 next year . """,,,,,,,,,,,
B-PER,B-ORG,0,Kanchelskis 28 ) .,,,,,,,,,,,
B-LOC,B-ORG,6,Sunderland 1 ( Melville 83 ) Wimbledon 3 ( Ekoku 8 ,29, Holdsworth,,,,,,,,,
B-MISC,O,0,Premier league,,,,,,,,,,,
I-MISC,O,1,Premier league,,,,,,,,,,,
B-LOC,B-ORG,0,Oxford 22 8 6 8 27 21 30,,,,,,,,,,,
B-LOC,B-ORG,0,Portsmouth 22 7 5 10 25 29 26,,,,,,,,,,,
B-PER,B-ORG,2,SOCCER - VIEIRA SAVES ARSENAL WITH LAST-MINUTE EQUALISER .,,,,,,,,,,,
B-ORG,B-LOC,4,SOCCER - VIEIRA SAVES ARSENAL WITH LAST-MINUTE EQUALISER .,,,,,,,,,,,
O,B-MISC,4,SOCCER - SCOTTISH LEAGUE AND CUP RESULTS .,,,,,,,,,,,
O,I-MISC,5,SOCCER - SCOTTISH LEAGUE AND CUP RESULTS .,,,,,,,,,,,
B-ORG,B-LOC,10,Postponed : Airdrieonians v Clydebank ( to Wednesday ) , East,,,,,,,,,,
O,B-MISC,4,SOCCER - ENGLISH LEAGUE AND CUP RESULTS .,,,,,,,,,,,
O,I-MISC,5,SOCCER - ENGLISH LEAGUE AND CUP RESULTS .,,,,,,,,,,,
B-MISC,O,0,Premier league,,,,,,,,,,,
I-MISC,O,1,Premier league,,,,,,,,,,,
B-ORG,O,0,Barbarians - Tries : Alan Bateman , Scott Quinnell .,,,,,,,,,,
B-MISC,B-LOC,2,GOLF - ZIMBABWE OPEN THIRD ROUND SCORES .,,,,,,,,,,,
I-MISC,O,3,GOLF - ZIMBABWE OPEN THIRD ROUND SCORES .,,,,,,,,,,,
B-PER,B-ORG,1,205 Des Terblanche 65 67 73,,,,,,,,,,,
I-PER,I-ORG,2,205 Des Terblanche 65 67 73,,,,,,,,,,,
B-PER,B-ORG,0,Murless 71 67 73,,,,,,,,,,,
B-PER,B-ORG,0,Fourie 69 73 71,,,,,,,,,,,
O,B-ORG,2,SOCCER - REINSTATED ALBANIA NAMES SQUAD TO PLAY N.IRELAND .,,,,,,,,,,,
B-LOC,I-LOC,3,SOCCER - REINSTATED ALBANIA NAMES SQUAD TO PLAY N.IRELAND .,,,,,,,,,,,
B-MISC,O,28,Albanian coach Astrit Hafizi said on Saturday it was important that his players brush aside the country 's short ban by FIFA in order to concentrate on next Saturday'sWorld Cup group nine qualifier against Northern Ireland .,,,,,,,,,,,
O,I-MISC,30,Albanian coach Astrit Hafizi said on Saturday it was important that his players brush aside the country 's short ban by FIFA in order to concentrate on next Saturday'sWorld Cup group nine qualifier against Northern Ireland .,,,,,,,,,,,
O,I-MISC,31,Albanian coach Astrit Hafizi said on Saturday it was important that his players brush aside the country 's short ban by FIFA in order to concentrate on next Saturday'sWorld Cup group nine qualifier against Northern Ireland .,,,,,,,,,,,
B-LOC,B-ORG,20,Regular defender Artur Lekbello , who is injured , was missing from Hafizi 's squad named on Saturday for the Belfast match .,,,,,,,,,
B-ORG,B-LOC,6,CRICKET - JONES HITS CENTURY AS VICTORIA FIGHT BACK .,,,,,,,,,,,
B-LOC,B-ORG,12,Former Australia test batsman Dean Jones hit an unbeaten 130 to lead Victoria 's fightback in their Sheffield Shield match against Tasmania on Saturday .,,,,,,,,,,,
B-MISC,B-ORG,17,Former Australia test batsman Dean Jones hit an unbeaten 130 to lead Victoria 's fightback in their Sheffield Shield match against Tasmania on Saturday .,,,,,,,,,,,
I-MISC,I-ORG,18,Former Australia test batsman Dean Jones hit an unbeaten 130 to lead Victoria 's fightback in their Sheffield Shield match against Tasmania on Saturday .,,,,,,,,,,,
B-MISC,B-ORG,13,Jones became the fourth century-maker of the match , equalling the feats of Tasmanian trio David Boon , Shaun Young and Michael DiVenuto .,,,,,,,,,
B-PER,O,0,Pace bowler Ian Harvey claimed three for 81 for Victoria .,,,,,,,,,,,
B-LOC,B-ORG,9,Pace bowler Ian Harvey claimed three for 81 for Victoria .,,,,,,,,,,,
B-MISC,B-LOC,2,CRICKET - SHEFFIELD SHIELD SCORE .,,,,,,,,,,,
I-MISC,O,3,CRICKET - SHEFFIELD SHIELD SCORE .,,,,,,,,,,,
B-MISC,B-ORG,11,Close of play score on the second day of the four-day Sheffield Shield cricket match between Tasmania and Victoria at Bellerive Oval on Saturday :,,,,,,,,,,,
I-MISC,I-ORG,12,Close of play score on the second day of the four-day Sheffield Shield cricket match between Tasmania and Victoria at Bellerive Oval on Saturday :,,,,,,,,,,,
I-PER,B-MISC,9,It looked like turning into a rout as Hwang Sun Hong rapidly added two more in the seventh and 15th minutes but although the Koreans continued to dominate they failed to add to the score before the interval .,,,,,,,,,,,
I-PER,B-MISC,56,South Korea : 1 - Kim Byung Ji ; 2 - Kim Pan Keun ; 5 - Huh Ki Tae ; 8 - Roh Sang Rae ( 7 - Sin Tae Yong 33 ) ; 9 - Kim Do Hoon ; 11 - Ko Jeong Woon ; 17 - Ha Seok Ju ; 18 - Hwang Sun Hong ; 22 - Lee Young Jin ; 23 - Yoo Sang Chul ; 24 - Kim Joo Sung .,,,,,,,,,,,
I-ORG,O,2,Ironi Rishon Lezion 1 Maccabi Herzliya 0,,,,,,,,,,,
B-LOC,B-ORG,4,United Arab Emirates 3 Kuwait 2 ( halftime 0-2 ),,,,,,,,,,,
O,B-ORG,0,EASTERN CONFERENCE,,,,,,,,,,,
B-LOC,B-MISC,0,ATLANTIC DIVISION,,,,,,,,,,,
O,I-MISC,1,ATLANTIC DIVISION,,,,,,,,,,,
B-ORG,B-LOC,0,NEW YORK 11 6 .647 2,,,,,,,,,,,
I-ORG,I-LOC,1,NEW YORK 11 6 .647 2,,,,,,,,,,,
B-ORG,B-LOC,0,NEW JERSEY 4 10 .286 7 1/2,,,,,,,,,,,
I-ORG,I-LOC,1,NEW JERSEY 4 10 .286 7 1/2,,,,,,,,,,,
O,B-ORG,0,WESTERN CONFERENCE,,,,,,,,,,,
O,B-MISC,0,MIDWEST DIVISION,,,,,,,,,,,
O,I-MISC,1,MIDWEST DIVISION,,,,,,,,,,,
B-LOC,B-MISC,0,PACIFIC DIVISION,,,,,,,,,,,
O,I-MISC,1,PACIFIC DIVISION,,,,,,,,,,,
O,B-ORG,2,SATURDAY , DECEMBER 7 SCHEDULE,,,,,,,,,,
B-LOC,B-PER,2,UTAH AT DENVER,,,,,,,,,,,
B-ORG,B-MISC,2,Results of National Basketball,,,,,,,,,,,
I-ORG,I-MISC,3,Results of National Basketball,,,,,,,,,,,
B-ORG,O,0,Association games on Friday ( home team in CAPS ) :,,,,,,,,,,,
B-ORG,B-LOC,0,New Jersey 110 BOSTON 108 ( OT ),,,,,,,,,,,
I-ORG,I-LOC,1,New Jersey 110 BOSTON 108 ( OT ),,,,,,,,,,,
B-ORG,O,0,League teams after games played on Friday ( tabulate under won ,,,,,,,,,,,
O,B-ORG,0,EASTERN CONFERENCE,,,,,,,,,,,
O,B-MISC,0,NORTHEAST DIVISION,,,,,,,,,,,
B-LOC,B-MISC,0,ATLANTIC DIVISION,,,,,,,,,,,
O,I-MISC,1,ATLANTIC DIVISION,,,,,,,,,,,
O,B-ORG,0,WESTERN CONFERENCE,,,,,,,,,,,
O,B-MISC,0,CENTRAL DIVISION,,,,,,,,,,,
O,I-MISC,1,CENTRAL DIVISION,,,,,,,,,,,
B-LOC,B-MISC,0,PACIFIC DIVISION,,,,,,,,,,,
O,I-MISC,1,PACIFIC DIVISION,,,,,,,,,,,
O,B-ORG,2,SATURDAY , DECEMBER 7 SCHEDULE,,,,,,,,,,
B-ORG,B-MISC,2,Results of National Hockey,,,,,,,,,,,
I-ORG,I-MISC,3,Results of National Hockey,,,,,,,,,,,
B-ORG,O,0,League games on Friday ( home team in CAPS ) :,,,,,,,,,,,
B-LOC,B-ORG,0,Philadelphia 6 DALLAS 3,,,,,,,,,,,
B-LOC,B-ORG,2,Philadelphia 6 DALLAS 3,,,,,,,,,,,
B-LOC,B-ORG,0,St Louis 4 COLORADO 3,,,,,,,,,,,
I-LOC,I-ORG,1,St Louis 4 COLORADO 3,,,,,,,,,,,
B-LOC,B-ORG,3,St Louis 4 COLORADO 3,,,,,,,,,,,
B-LOC,B-ORG,0,EDMONTON 5 Ottawa 2,,,,,,,,,,,
B-LOC,B-ORG,2,EDMONTON 5 Ottawa 2,,,,,,,,,,,
B-ORG,O,4,NHL ICE HOCKEY - CANUCKS RW BURE SUSPENDED FOR ONE GAME .,,,,,,,,,,,
B-PER,O,6,NHL ICE HOCKEY - CANUCKS RW BURE SUSPENDED FOR ONE GAME .,,,,,,,,,,,
O,B-ORG,15,Bure received a double-minor penalty for high-sticking with 2:22 left in the first period of Wednesday 's 7-6 overtime win by Vancouver after colliding with Galley in Buffalo zone .,,,,,,,,,,,
B-ORG,B-LOC,27,Bure received a double-minor penalty for high-sticking with 2:22 left in the first period of Wednesday 's 7-6 overtime win by Vancouver after colliding with Galley in Buffalo zone .,,,,,,,,,,,
B-PER,B-ORG,0,Bure , who is struggling with only nine goals and 12 assists in 26 games , will miss Saturday 's home game against Ottawa .,,,,,,,,,
B-PER,B-ORG,4,BOXING - SCHULZ DEFEATS RIBALTA IN IBF HEAVYWEIGHT FIGHT .,,,,,,,,,,,
B-ORG,B-MISC,6,BOXING - SCHULZ DEFEATS RIBALTA IN IBF HEAVYWEIGHT FIGHT .,,,,,,,,,,,
B-LOC,B-ORG,2,SOCCER - BALKAN STRIKE FORCE WIN OLD FIRM GAME FOR REAL .,,,,,,,,,,,
B-ORG,O,10,SOCCER - BALKAN STRIKE FORCE WIN OLD FIRM GAME FOR REAL .,,,,,,,,,,,
B-LOC,B-ORG,3,Real Madrid 's Balkan strike force of Davor Suker and Predrag Mijatovic shot their side to a 2-0 win over Barcelona in Spain 's old firm game on Saturday .,,,,,,,,,,,
O,B-MISC,8,With just one league match scheduled before the New Year break , Real are also assured of spending Christmas ahead of their arch-rivals .,,,,,,,,,,
O,I-MISC,9,With just one league match scheduled before the New Year break , Real are also assured of spending Christmas ahead of their arch-rivals .,,,,,,,,,,
B-ORG,O,4,SOCCER - PSV HIT VOLENDAM FOR SIX .,,,,,,,,,,,
O,B-MISC,6,SOCCER - PSV HIT VOLENDAM FOR SIX .,,,,,,,,,,,
B-ORG,B-LOC,1,The Doetinchem side ," dubbed "" The Super Peasants "" ", are one of the surprise packages of the season .,,,,,,,,,
O,I-ORG,1,Sporting Gijon 15 4 4 7 15 22 16,,,,,,,,,,,
B-PER,O,3,SOCCER - ENGLISHMAN CHARLTON IS MADE AN HONORARY IRISHMAN .,,,,,,,,,,,
O,B-LOC,7,SOCCER - ENGLISHMAN CHARLTON IS MADE AN HONORARY IRISHMAN .,,,,,,,,,,,
B-MISC,O,8,SOCCER - ENGLISHMAN CHARLTON IS MADE AN HONORARY IRISHMAN .,,,,,,,,,,,
B-PER,B-ORG,36,Charlton ,61, and his wife , Peggy , became citizens of Ireland when they formally received Irish passports from deputy Prime Minister Dick Spring who said the honour had been made in recognition of Charlton 's achievements as the national soccer manager .,,,,,,,
B-PER,B-ORG,0,Charlton managed Ireland for 93 matches , during which time they lost only 17 times in almost 10 years until he resigned in December 1995 .,,,,,,,,,,
B-MISC,O,29,The lanky former Leeds United defender did not make his England debut until the age of 30 but eventually won 35 caps and was a key member of the 1966 World Cup winning team with his younger brother , Bobby .,,,,,,,,,,
I-MISC,B-MISC,30,The lanky former Leeds United defender did not make his England debut until the age of 30 but eventually won 35 caps and was a key member of the 1966 World Cup winning team with his younger brother , Bobby .,,,,,,,,,,
